City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1390,Bizhbulyak,RU,53.6967,54.2642,68.56,60,100,6.51,light rain
1391,Mulege,MX,26.8833,-111.9833,76.55,47,84,2.26,broken clouds
1392,Yelovo,RU,57.0538,54.9207,69.08,72,62,5.17,light rain
1393,Minsk,BY,53.9,27.5667,47.95,83,100,11.52,overcast clouds
1394,Suntar,RU,62.1444,117.6319,72.1,28,92,7.58,overcast clouds
1395,Jacareacanga,BR,-6.2222,-57.7528,73.69,76,14,1.07,few clouds
1396,Mastic Beach,US,40.7668,-72.8521,49.17,84,90,1.99,overcast clouds
1397,Caconda,AO,-13.7333,15.0667,49.19,48,1,2.71,clear sky
1398,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.53,78,0,1.14,clear sky
1399,Pangnirtung,CA,66.1451,-65.7125,17.71,88,10,5.48,clear sky
1400,Celestun,MX,20.8667,-90.4,79.16,78,8,12.88,clear sky
1401,Abha,SA,18.2164,42.5053,68.25,43,0,1.88,clear sky
1402,Mandan,US,46.8267,-100.8896,57.18,90,75,5.75,broken clouds
1403,Dalgopol,BG,43.05,27.35,63.46,72,96,4.05,overcast clouds
